Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters,Population_Size,Mutation_Rate,Problem_Size,Seed,Wall_Clock_Time
4,222.0,5006,1.5577183790155686,"[4, 9, 6, 0, 3, 9, 8, 6, 6, 9, 4, 0, 1, 6, 0, 2, 9, 3, 5, 7, 9, 5, 5, 3, 7, 7, 4, 0, 1, 1, 7, 3, 6, 5, 5, 4, 2, 3, 8, 4, 4, 8, 1, 4, 8, 5, 7, 1, 7, 0, 4, 7, 6, 2, 5, 6, 2, 2, 8, 5, 6, 8, 1, 5, 4, 0, 2, 3, 5, 7, 7, 0, 0, 9, 1, 7, 2, 6, 3, 2, 7, 5, 4, 8, 1, 7, 4, 2, 5, 0, 8, 1, 1, 7, 0, 2, 4, 5, 0, 6]",1000,0.5,2048,1000,0.5,100,55,65.36937403678894
8,225.0,9011,2.6672915530507453,"[0, 9, 4, 8, 5, 9, 6, 0, 0, 9, 5, 3, 8, 0, 7, 1, 0, 3, 6, 8, 1, 2, 3, 2, 9, 4, 4, 7, 6, 8, 8, 4, 8, 3, 5, 0, 7, 3, 9, 3, 2, 9, 3, 9, 4, 4, 7, 9, 1, 4, 5, 2, 1, 8, 6, 6, 6, 8, 5, 2, 5, 8, 1, 0, 5, 6, 5, 5, 9, 4, 9, 0, 0, 3, 1, 5, 7, 6, 7, 7, 4, 9, 0, 3, 9, 0, 6, 8, 9, 3, 2, 5, 5, 0, 0, 7, 5, 1, 2, 8]",1000,0.5,2048,1000,0.5,100,55,65.36937403678894
16,225.0,17019,4.952444477006793,"[0, 9, 4, 8, 5, 9, 6, 0, 0, 9, 5, 3, 8, 0, 7, 1, 0, 3, 6, 8, 1, 2, 3, 2, 9, 4, 4, 7, 6, 8, 8, 4, 8, 3, 5, 0, 7, 3, 9, 3, 2, 9, 3, 9, 4, 4, 7, 9, 1, 4, 5, 2, 1, 8, 6, 6, 6, 8, 5, 2, 5, 8, 1, 0, 5, 6, 5, 5, 9, 4, 9, 0, 0, 3, 1, 5, 7, 6, 7, 7, 4, 9, 0, 3, 9, 0, 6, 8, 9, 3, 2, 5, 5, 0, 0, 7, 5, 1, 2, 8]",1000,0.5,2048,1000,0.5,100,55,65.36937403678894
32,225.0,33035,8.989270727033727,"[0, 9, 4, 8, 5, 9, 6, 0, 0, 9, 5, 3, 8, 0, 7, 1, 0, 3, 6, 8, 1, 2, 3, 2, 9, 4, 4, 7, 6, 8, 8, 4, 8, 3, 5, 0, 7, 3, 9, 3, 2, 9, 3, 9, 4, 4, 7, 9, 1, 4, 5, 2, 1, 8, 6, 6, 6, 8, 5, 2, 5, 8, 1, 0, 5, 6, 5, 5, 9, 4, 9, 0, 0, 3, 1, 5, 7, 6, 7, 7, 4, 9, 0, 3, 9, 0, 6, 8, 9, 3, 2, 5, 5, 0, 0, 7, 5, 1, 2, 8]",1000,0.5,2048,1000,0.5,100,55,65.36937403678894
64,225.0,65067,16.747686806018464,"[0, 9, 4, 8, 5, 9, 6, 0, 0, 9, 5, 3, 8, 0, 7, 1, 0, 3, 6, 8, 1, 2, 3, 2, 9, 4, 4, 7, 6, 8, 8, 4, 8, 3, 5, 0, 7, 3, 9, 3, 2, 9, 3, 9, 4, 4, 7, 9, 1, 4, 5, 2, 1, 8, 6, 6, 6, 8, 5, 2, 5, 8, 1, 0, 5, 6, 5, 5, 9, 4, 9, 0, 0, 3, 1, 5, 7, 6, 7, 7, 4, 9, 0, 3, 9, 0, 6, 8, 9, 3, 2, 5, 5, 0, 0, 7, 5, 1, 2, 8]",1000,0.5,2048,1000,0.5,100,55,65.36937403678894
128,229.0,129133,36.47126711404417,"[4, 2, 9, 7, 4, 7, 7, 9, 7, 2, 9, 3, 3, 8, 1, 1, 0, 1, 6, 1, 1, 3, 0, 5, 3, 7, 4, 1, 5, 7, 2, 5, 2, 2, 0, 0, 1, 3, 7, 2, 4, 1, 0, 5, 3, 1, 2, 9, 0, 2, 2, 5, 8, 0, 9, 6, 6, 6, 6, 5, 5, 5, 1, 8, 7, 4, 2, 5, 0, 4, 1, 0, 8, 4, 7, 5, 7, 6, 0, 3, 4, 1, 0, 4, 8, 4, 0, 8, 3, 6, 7, 1, 7, 6, 4, 3, 7, 2, 3, 5]",1000,0.5,2048,1000,0.5,100,55,65.36937403678894
256,230.0,207212,65.36154831503518,"[0, 8, 0, 0, 8, 7, 6, 0, 9, 1, 4, 8, 1, 2, 3, 0, 0, 1, 3, 5, 9, 8, 6, 5, 8, 7, 4, 7, 5, 3, 2, 4, 5, 3, 9, 0, 2, 1, 4, 4, 7, 5, 9, 2, 6, 9, 7, 9, 6, 3, 5, 8, 7, 2, 3, 5, 8, 7, 1, 2, 2, 8, 1, 7, 9, 3, 7, 7, 4, 6, 1, 0, 3, 2, 5, 7, 7, 6, 9, 7, 0, 1, 9, 3, 4, 5, 9, 2, 1, 3, 4, 1, 2, 6, 7, 0, 9, 0, 6, 0]",1000,0.5,2048,1000,0.5,100,55,65.36937403678894
512,230.0,207212,65.36154831503518,"[0, 8, 0, 0, 8, 7, 6, 0, 9, 1, 4, 8, 1, 2, 3, 0, 0, 1, 3, 5, 9, 8, 6, 5, 8, 7, 4, 7, 5, 3, 2, 4, 5, 3, 9, 0, 2, 1, 4, 4, 7, 5, 9, 2, 6, 9, 7, 9, 6, 3, 5, 8, 7, 2, 3, 5, 8, 7, 1, 2, 2, 8, 1, 7, 9, 3, 7, 7, 4, 6, 1, 0, 3, 2, 5, 7, 7, 6, 9, 7, 0, 1, 9, 3, 4, 5, 9, 2, 1, 3, 4, 1, 2, 6, 7, 0, 9, 0, 6, 0]",1000,0.5,2048,1000,0.5,100,55,65.36937403678894
1024,230.0,207212,65.36154831503518,"[0, 8, 0, 0, 8, 7, 6, 0, 9, 1, 4, 8, 1, 2, 3, 0, 0, 1, 3, 5, 9, 8, 6, 5, 8, 7, 4, 7, 5, 3, 2, 4, 5, 3, 9, 0, 2, 1, 4, 4, 7, 5, 9, 2, 6, 9, 7, 9, 6, 3, 5, 8, 7, 2, 3, 5, 8, 7, 1, 2, 2, 8, 1, 7, 9, 3, 7, 7, 4, 6, 1, 0, 3, 2, 5, 7, 7, 6, 9, 7, 0, 1, 9, 3, 4, 5, 9, 2, 1, 3, 4, 1, 2, 6, 7, 0, 9, 0, 6, 0]",1000,0.5,2048,1000,0.5,100,55,65.36937403678894
2048,230.0,207212,65.36154831503518,"[0, 8, 0, 0, 8, 7, 6, 0, 9, 1, 4, 8, 1, 2, 3, 0, 0, 1, 3, 5, 9, 8, 6, 5, 8, 7, 4, 7, 5, 3, 2, 4, 5, 3, 9, 0, 2, 1, 4, 4, 7, 5, 9, 2, 6, 9, 7, 9, 6, 3, 5, 8, 7, 2, 3, 5, 8, 7, 1, 2, 2, 8, 1, 7, 9, 3, 7, 7, 4, 6, 1, 0, 3, 2, 5, 7, 7, 6, 9, 7, 0, 1, 9, 3, 4, 5, 9, 2, 1, 3, 4, 1, 2, 6, 7, 0, 9, 0, 6, 0]",1000,0.5,2048,1000,0.5,100,55,65.36937403678894
0,210.0,1000,0.25292277900734916,"[6, 3, 7, 9, 1, 0, 0, 9, 3, 0, 6, 3, 2, 4, 1, 7, 2, 8, 6, 3, 8, 5, 9, 4, 6, 9, 2, 9, 1, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 8, 6, 0, 3, 2, 4, 2, 1, 9, 7, 5, 2, 8, 3, 3, 3, 8, 1, 7, 4, 8, 4, 1, 5, 0, 6, 6, 7, 9, 4, 9, 9, 6, 0, 5, 7, 7, 6, 9, 5, 9, 4, 3, 5, 2, 1, 5, 4, 7, 6, 8, 2, 4, 8, 7, 0, 4, 7]",1000,0.5,2048,1000,0.5,100,888,49.98692011833191
1,222.0,2002,0.5840721960412338,"[1, 9, 0, 6, 8, 1, 8, 0, 3, 0, 1, 5, 6, 5, 9, 1, 9, 1, 8, 0, 5, 9, 5, 6, 6, 4, 5, 8, 8, 2, 5, 0, 4, 3, 9, 0, 3, 6, 2, 1, 2, 1, 9, 0, 6, 6, 3, 0, 0, 4, 5, 8, 9, 1, 1, 7, 1, 1, 8, 4, 3, 1, 4, 9, 9, 8, 3, 1, 7, 5, 7, 1, 6, 4, 0, 3, 9, 7, 9, 6, 9, 4, 1, 5, 4, 5, 0, 1, 1, 4, 2, 4, 1, 4, 1, 8, 2, 8, 8, 0]",1000,0.5,2048,1000,0.5,100,888,49.98692011833191
2,222.0,3003,0.8592483820393682,"[1, 9, 0, 6, 8, 1, 8, 0, 3, 0, 1, 5, 6, 5, 9, 1, 9, 1, 8, 0, 5, 9, 5, 6, 6, 4, 5, 8, 8, 2, 5, 0, 4, 3, 9, 0, 3, 6, 2, 1, 2, 1, 9, 0, 6, 6, 3, 0, 0, 4, 5, 8, 9, 1, 1, 7, 1, 1, 8, 4, 3, 1, 4, 9, 9, 8, 3, 1, 7, 5, 7, 1, 6, 4, 0, 3, 9, 7, 9, 6, 9, 4, 1, 5, 4, 5, 0, 1, 1, 4, 2, 4, 1, 4, 1, 8, 2, 8, 8, 0]",1000,0.5,2048,1000,0.5,100,888,49.98692011833191
4,223.0,5006,1.3577449730364606,"[3, 1, 7, 8, 2, 1, 9, 1, 2, 5, 8, 1, 4, 8, 3, 8, 4, 4, 6, 5, 2, 6, 3, 3, 4, 2, 1, 6, 0, 1, 8, 2, 9, 0, 2, 6, 8, 3, 5, 4, 0, 3, 6, 2, 4, 7, 3, 2, 9, 0, 6, 9, 5, 2, 0, 6, 0, 1, 7, 7, 0, 9, 9, 5, 6, 0, 0, 1, 5, 3, 4, 1, 8, 6, 5, 8, 0, 4, 0, 2, 8, 0, 2, 2, 6, 6, 2, 7, 9, 5, 4, 7, 9, 3, 5, 2, 7, 3, 8, 7]",1000,0.5,2048,1000,0.5,100,888,49.98692011833191
8,223.0,9010,2.611796535027679,"[3, 1, 7, 8, 2, 1, 9, 1, 2, 5, 8, 1, 4, 8, 3, 8, 4, 4, 6, 5, 2, 6, 3, 3, 4, 2, 1, 6, 0, 1, 8, 2, 9, 0, 2, 6, 8, 3, 5, 4, 0, 3, 6, 2, 4, 7, 3, 2, 9, 0, 6, 9, 5, 2, 0, 6, 0, 1, 7, 7, 0, 9, 9, 5, 6, 0, 0, 1, 5, 3, 4, 1, 8, 6, 5, 8, 0, 4, 0, 2, 8, 0, 2, 2, 6, 6, 2, 7, 9, 5, 4, 7, 9, 3, 5, 2, 7, 3, 8, 7]",1000,0.5,2048,1000,0.5,100,888,49.98692011833191
16,223.0,17018,4.520760761050042,"[3, 1, 7, 8, 2, 1, 9, 1, 2, 5, 8, 1, 4, 8, 3, 8, 4, 4, 6, 5, 2, 6, 3, 3, 4, 2, 1, 6, 0, 1, 8, 2, 9, 0, 2, 6, 8, 3, 5, 4, 0, 3, 6, 2, 4, 7, 3, 2, 9, 0, 6, 9, 5, 2, 0, 6, 0, 1, 7, 7, 0, 9, 9, 5, 6, 0, 0, 1, 5, 3, 4, 1, 8, 6, 5, 8, 0, 4, 0, 2, 8, 0, 2, 2, 6, 6, 2, 7, 9, 5, 4, 7, 9, 3, 5, 2, 7, 3, 8, 7]",1000,0.5,2048,1000,0.5,100,888,49.98692011833191
32,224.0,33035,8.33287849201588,"[0, 0, 6, 2, 6, 2, 2, 7, 1, 6, 8, 8, 0, 6, 9, 4, 8, 4, 8, 5, 1, 8, 3, 2, 1, 2, 0, 6, 4, 9, 4, 3, 7, 0, 4, 3, 2, 8, 4, 6, 3, 1, 7, 2, 4, 8, 9, 4, 9, 8, 0, 8, 9, 1, 5, 1, 0, 1, 7, 4, 7, 3, 1, 5, 6, 2, 6, 1, 0, 0, 1, 5, 7, 3, 4, 4, 4, 2, 9, 3, 3, 2, 4, 5, 8, 3, 9, 7, 4, 9, 3, 2, 2, 5, 7, 4, 7, 2, 5, 3]",1000,0.5,2048,1000,0.5,100,888,49.98692011833191
64,226.0,65069,16.5204719020403,"[0, 7, 0, 8, 5, 8, 2, 9, 8, 3, 5, 6, 0, 6, 4, 9, 5, 5, 6, 9, 5, 7, 7, 0, 0, 5, 5, 0, 2, 9, 1, 3, 7, 6, 7, 8, 1, 8, 3, 4, 3, 3, 9, 1, 0, 6, 6, 3, 5, 2, 0, 2, 6, 9, 4, 3, 4, 6, 3, 9, 5, 2, 4, 3, 1, 3, 5, 0, 1, 4, 2, 6, 0, 4, 3, 1, 7, 2, 0, 8, 7, 8, 5, 2, 0, 0, 9, 0, 7, 1, 4, 5, 2, 2, 7, 4, 3, 9, 0, 0]",1000,0.5,2048,1000,0.5,100,888,49.98692011833191
128,227.0,129134,34.44142384402221,"[1, 5, 9, 3, 6, 8, 1, 7, 7, 3, 7, 7, 3, 4, 3, 1, 2, 7, 1, 3, 2, 3, 8, 2, 5, 0, 5, 8, 9, 9, 5, 5, 8, 1, 2, 4, 2, 2, 4, 2, 3, 3, 7, 4, 0, 7, 1, 3, 6, 1, 0, 6, 3, 3, 9, 3, 9, 4, 3, 6, 0, 6, 6, 7, 6, 5, 5, 4, 3, 3, 9, 1, 0, 4, 7, 0, 8, 4, 5, 5, 2, 4, 0, 6, 7, 4, 9, 7, 9, 1, 9, 7, 6, 5, 8, 8, 7, 4, 0, 4]",1000,0.5,2048,1000,0.5,100,888,49.98692011833191
256,230.0,186194,49.98143880703719,"[8, 5, 9, 3, 5, 6, 9, 9, 4, 1, 5, 7, 8, 5, 8, 9, 1, 3, 1, 8, 8, 7, 2, 3, 0, 4, 3, 0, 2, 5, 5, 3, 8, 6, 2, 3, 6, 9, 5, 3, 6, 6, 3, 6, 2, 9, 1, 3, 2, 8, 1, 6, 2, 4, 5, 3, 5, 4, 9, 6, 7, 9, 4, 6, 1, 8, 4, 1, 8, 3, 5, 7, 3, 4, 3, 4, 4, 9, 9, 8, 1, 4, 2, 2, 5, 5, 9, 9, 2, 1, 9, 4, 0, 7, 5, 4, 7, 2, 2, 8]",1000,0.5,2048,1000,0.5,100,888,49.98692011833191
512,230.0,186194,49.98143880703719,"[8, 5, 9, 3, 5, 6, 9, 9, 4, 1, 5, 7, 8, 5, 8, 9, 1, 3, 1, 8, 8, 7, 2, 3, 0, 4, 3, 0, 2, 5, 5, 3, 8, 6, 2, 3, 6, 9, 5, 3, 6, 6, 3, 6, 2, 9, 1, 3, 2, 8, 1, 6, 2, 4, 5, 3, 5, 4, 9, 6, 7, 9, 4, 6, 1, 8, 4, 1, 8, 3, 5, 7, 3, 4, 3, 4, 4, 9, 9, 8, 1, 4, 2, 2, 5, 5, 9, 9, 2, 1, 9, 4, 0, 7, 5, 4, 7, 2, 2, 8]",1000,0.5,2048,1000,0.5,100,888,49.98692011833191
1024,230.0,186194,49.98143880703719,"[8, 5, 9, 3, 5, 6, 9, 9, 4, 1, 5, 7, 8, 5, 8, 9, 1, 3, 1, 8, 8, 7, 2, 3, 0, 4, 3, 0, 2, 5, 5, 3, 8, 6, 2, 3, 6, 9, 5, 3, 6, 6, 3, 6, 2, 9, 1, 3, 2, 8, 1, 6, 2, 4, 5, 3, 5, 4, 9, 6, 7, 9, 4, 6, 1, 8, 4, 1, 8, 3, 5, 7, 3, 4, 3, 4, 4, 9, 9, 8, 1, 4, 2, 2, 5, 5, 9, 9, 2, 1, 9, 4, 0, 7, 5, 4, 7, 2, 2, 8]",1000,0.5,2048,1000,0.5,100,888,49.98692011833191
2048,230.0,186194,49.98143880703719,"[8, 5, 9, 3, 5, 6, 9, 9, 4, 1, 5, 7, 8, 5, 8, 9, 1, 3, 1, 8, 8, 7, 2, 3, 0, 4, 3, 0, 2, 5, 5, 3, 8, 6, 2, 3, 6, 9, 5, 3, 6, 6, 3, 6, 2, 9, 1, 3, 2, 8, 1, 6, 2, 4, 5, 3, 5, 4, 9, 6, 7, 9, 4, 6, 1, 8, 4, 1, 8, 3, 5, 7, 3, 4, 3, 4, 4, 9, 9, 8, 1, 4, 2, 2, 5, 5, 9, 9, 2, 1, 9, 4, 0, 7, 5, 4, 7, 2, 2, 8]",1000,0.5,2048,1000,0.5,100,888,49.98692011833191
0,206.0,1000,0.18565798801137134,"[2, 5, 1, 4, 9, 5, 2, 1, 6, 1, 9, 7, 6, 0, 2, 9, 1, 2, 6, 7, 7, 7, 8, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 5, 2, 5, 3, 8, 5, 2, 5, 3, 0, 6, 8, 0, 5, 6, 8, 9, 2, 2, 2, 9, 7, 5, 7, 1, 0, 9, 3, 0, 3, 0, 6, 2, 1, 5, 8, 6, 5, 1, 0, 5, 8, 2, 9, 4, 7, 9, 5, 2, 4, 8, 2, 5, 6, 5, 9, 6, 1, 9, 5, 0, 8, 8, 2, 0, 2, 0]",1000,0.5,2048,1000,0.5,100,12345,46.91192102432251
1,220.0,2002,0.42609080602414906,"[4, 4, 4, 0, 6, 6, 3, 2, 9, 9, 5, 2, 0, 7, 5, 4, 2, 5, 6, 8, 5, 4, 0, 8, 4, 5, 6, 3, 4, 2, 7, 0, 1, 9, 9, 8, 8, 1, 7, 5, 2, 1, 4, 4, 0, 3, 5, 6, 0, 4, 3, 5, 3, 8, 9, 6, 8, 6, 8, 0, 5, 3, 3, 5, 0, 1, 5, 8, 8, 9, 7, 4, 0, 9, 9, 9, 4, 6, 5, 5, 7, 6, 4, 5, 8, 6, 6, 0, 6, 5, 4, 2, 9, 1, 7, 8, 6, 9, 2, 4]",1000,0.5,2048,1000,0.5,100,12345,46.91192102432251
2,220.0,3003,0.6905009610345587,"[4, 4, 4, 0, 6, 6, 3, 2, 9, 9, 5, 2, 0, 7, 5, 4, 2, 5, 6, 8, 5, 4, 0, 8, 4, 5, 6, 3, 4, 2, 7, 0, 1, 9, 9, 8, 8, 1, 7, 5, 2, 1, 4, 4, 0, 3, 5, 6, 0, 4, 3, 5, 3, 8, 9, 6, 8, 6, 8, 0, 5, 3, 3, 5, 0, 1, 5, 8, 8, 9, 7, 4, 0, 9, 9, 9, 4, 6, 5, 5, 7, 6, 4, 5, 8, 6, 6, 0, 6, 5, 4, 2, 9, 1, 7, 8, 6, 9, 2, 4]",1000,0.5,2048,1000,0.5,100,12345,46.91192102432251
4,220.0,5005,1.1724136139964685,"[4, 4, 4, 0, 6, 6, 3, 2, 9, 9, 5, 2, 0, 7, 5, 4, 2, 5, 6, 8, 5, 4, 0, 8, 4, 5, 6, 3, 4, 2, 7, 0, 1, 9, 9, 8, 8, 1, 7, 5, 2, 1, 4, 4, 0, 3, 5, 6, 0, 4, 3, 5, 3, 8, 9, 6, 8, 6, 8, 0, 5, 3, 3, 5, 0, 1, 5, 8, 8, 9, 7, 4, 0, 9, 9, 9, 4, 6, 5, 5, 7, 6, 4, 5, 8, 6, 6, 0, 6, 5, 4, 2, 9, 1, 7, 8, 6, 9, 2, 4]",1000,0.5,2048,1000,0.5,100,12345,46.91192102432251
8,223.0,9011,2.12236080103321,"[0, 4, 4, 5, 5, 4, 5, 8, 6, 9, 4, 2, 5, 5, 7, 2, 0, 7, 9, 8, 4, 7, 3, 9, 2, 0, 3, 5, 7, 5, 8, 3, 1, 5, 0, 7, 0, 5, 2, 5, 4, 9, 7, 1, 6, 5, 9, 9, 3, 2, 0, 0, 9, 1, 2, 4, 1, 7, 2, 4, 7, 8, 9, 8, 0, 1, 4, 4, 8, 7, 8, 3, 4, 7, 7, 6, 0, 2, 5, 9, 4, 0, 4, 7, 4, 8, 9, 2, 1, 3, 7, 8, 4, 9, 1, 1, 2, 7, 7, 8]",1000,0.5,2048,1000,0.5,100,12345,46.91192102432251
16,224.0,17020,4.111844014027156,"[8, 3, 9, 0, 4, 1, 8, 2, 8, 8, 1, 2, 5, 3, 2, 7, 3, 6, 6, 0, 6, 4, 0, 4, 3, 8, 3, 2, 4, 8, 8, 4, 3, 7, 3, 0, 5, 7, 9, 2, 3, 7, 3, 5, 2, 4, 6, 3, 2, 1, 3, 4, 6, 6, 6, 1, 2, 7, 4, 0, 4, 4, 9, 5, 8, 3, 9, 6, 7, 0, 1, 7, 6, 9, 1, 9, 7, 8, 2, 0, 0, 6, 2, 8, 9, 2, 2, 9, 1, 3, 0, 6, 6, 1, 7, 6, 6, 2, 5, 3]",1000,0.5,2048,1000,0.5,100,12345,46.91192102432251
32,225.0,33037,8.331902299018111,"[9, 6, 8, 8, 5, 8, 8, 7, 8, 6, 5, 8, 4, 7, 5, 6, 2, 8, 3, 2, 3, 5, 8, 7, 0, 4, 4, 2, 9, 5, 5, 0, 3, 1, 0, 3, 5, 7, 6, 5, 8, 0, 6, 0, 5, 3, 5, 7, 3, 9, 4, 2, 1, 9, 6, 8, 3, 1, 1, 6, 6, 1, 9, 1, 8, 6, 7, 6, 0, 3, 1, 0, 3, 6, 4, 6, 8, 0, 5, 9, 0, 9, 5, 8, 4, 2, 4, 5, 3, 3, 2, 9, 6, 7, 4, 3, 6, 1, 1, 9]",1000,0.5,2048,1000,0.5,100,12345,46.91192102432251
64,225.0,65069,19.791558405035175,"[9, 6, 8, 8, 5, 8, 8, 7, 8, 6, 5, 8, 4, 7, 5, 6, 2, 8, 3, 2, 3, 5, 8, 7, 0, 4, 4, 2, 9, 5, 5, 0, 3, 1, 0, 3, 5, 7, 6, 5, 8, 0, 6, 0, 5, 3, 5, 7, 3, 9, 4, 2, 1, 9, 6, 8, 3, 1, 1, 6, 6, 1, 9, 1, 8, 6, 7, 6, 0, 3, 1, 0, 3, 6, 4, 6, 8, 0, 5, 9, 0, 9, 5, 8, 4, 2, 4, 5, 3, 3, 2, 9, 6, 7, 4, 3, 6, 1, 1, 9]",1000,0.5,2048,1000,0.5,100,12345,46.91192102432251
128,229.0,129136,35.73569279903313,"[9, 6, 0, 5, 3, 8, 8, 0, 0, 3, 7, 3, 7, 0, 5, 5, 0, 8, 5, 9, 4, 1, 4, 2, 6, 4, 4, 5, 9, 4, 8, 1, 2, 5, 3, 4, 1, 0, 3, 0, 5, 1, 5, 5, 5, 5, 7, 0, 1, 9, 3, 7, 2, 6, 8, 9, 3, 6, 6, 8, 3, 6, 5, 7, 3, 7, 6, 6, 9, 4, 6, 8, 4, 1, 6, 6, 9, 1, 2, 4, 0, 3, 7, 1, 1, 4, 8, 2, 2, 3, 3, 9, 8, 6, 6, 3, 3, 5, 1, 0]",1000,0.5,2048,1000,0.5,100,12345,46.91192102432251
256,230.0,175183,46.90484588901745,"[9, 6, 0, 5, 3, 9, 8, 2, 2, 0, 6, 3, 4, 0, 8, 3, 0, 8, 5, 9, 1, 7, 2, 2, 6, 4, 4, 1, 9, 4, 8, 9, 7, 5, 3, 4, 1, 7, 3, 0, 5, 9, 7, 6, 5, 5, 2, 0, 4, 1, 0, 5, 8, 9, 9, 7, 3, 7, 6, 8, 6, 6, 5, 9, 3, 3, 9, 6, 7, 8, 7, 8, 2, 1, 7, 6, 8, 1, 5, 5, 5, 3, 4, 1, 6, 4, 8, 2, 8, 3, 4, 9, 8, 6, 1, 3, 3, 5, 1, 0]",1000,0.5,2048,1000,0.5,100,12345,46.91192102432251
512,230.0,175183,46.90484588901745,"[9, 6, 0, 5, 3, 9, 8, 2, 2, 0, 6, 3, 4, 0, 8, 3, 0, 8, 5, 9, 1, 7, 2, 2, 6, 4, 4, 1, 9, 4, 8, 9, 7, 5, 3, 4, 1, 7, 3, 0, 5, 9, 7, 6, 5, 5, 2, 0, 4, 1, 0, 5, 8, 9, 9, 7, 3, 7, 6, 8, 6, 6, 5, 9, 3, 3, 9, 6, 7, 8, 7, 8, 2, 1, 7, 6, 8, 1, 5, 5, 5, 3, 4, 1, 6, 4, 8, 2, 8, 3, 4, 9, 8, 6, 1, 3, 3, 5, 1, 0]",1000,0.5,2048,1000,0.5,100,12345,46.91192102432251
1024,230.0,175183,46.90484588901745,"[9, 6, 0, 5, 3, 9, 8, 2, 2, 0, 6, 3, 4, 0, 8, 3, 0, 8, 5, 9, 1, 7, 2, 2, 6, 4, 4, 1, 9, 4, 8, 9, 7, 5, 3, 4, 1, 7, 3, 0, 5, 9, 7, 6, 5, 5, 2, 0, 4, 1, 0, 5, 8, 9, 9, 7, 3, 7, 6, 8, 6, 6, 5, 9, 3, 3, 9, 6, 7, 8, 7, 8, 2, 1, 7, 6, 8, 1, 5, 5, 5, 3, 4, 1, 6, 4, 8, 2, 8, 3, 4, 9, 8, 6, 1, 3, 3, 5, 1, 0]",1000,0.5,2048,1000,0.5,100,12345,46.91192102432251
2048,230.0,175183,46.90484588901745,"[9, 6, 0, 5, 3, 9, 8, 2, 2, 0, 6, 3, 4, 0, 8, 3, 0, 8, 5, 9, 1, 7, 2, 2, 6, 4, 4, 1, 9, 4, 8, 9, 7, 5, 3, 4, 1, 7, 3, 0, 5, 9, 7, 6, 5, 5, 2, 0, 4, 1, 0, 5, 8, 9, 9, 7, 3, 7, 6, 8, 6, 6, 5, 9, 3, 3, 9, 6, 7, 8, 7, 8, 2, 1, 7, 6, 8, 1, 5, 5, 5, 3, 4, 1, 6, 4, 8, 2, 8, 3, 4, 9, 8, 6, 1, 3, 3, 5, 1, 0]",1000,0.5,2048,1000,0.5,100,12345,46.91192102432251
