Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters,Algorithm,Wall_Clock_Time,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,Restarts,current_restart
0,47.0,0,0.00022925203666090965,"[2, 5, 5, 1, 4, 1, 6, 6, 5, 2, 5, 1, 6, 1, 3, 6, 1, 3, 7, 6, 0, 2, 1, 3, 5]",,,2048,RHC,0.21302294731140137,,,,,,,0.0,0.0
1,47.0,1,0.002804893010761589,"[2, 5, 5, 1, 4, 1, 6, 6, 5, 2, 5, 1, 6, 1, 3, 6, 1, 3, 7, 6, 0, 2, 1, 3, 5]",,,2048,RHC,0.21302294731140137,,,,,,,0.0,0.0
2,47.0,2,0.004634684999473393,"[2, 5, 5, 1, 4, 1, 6, 6, 5, 2, 5, 1, 6, 1, 3, 6, 1, 3, 7, 6, 0, 2, 1, 3, 5]",,,2048,RHC,0.21302294731140137,,,,,,,0.0,0.0
4,47.0,4,0.006506592035293579,"[2, 5, 5, 1, 4, 1, 6, 6, 5, 2, 5, 1, 6, 1, 3, 6, 1, 3, 7, 6, 0, 2, 1, 3, 5]",,,2048,RHC,0.21302294731140137,,,,,,,0.0,0.0
8,49.0,10,0.009994774009101093,"[2, 3, 5, 1, 4, 1, 6, 6, 5, 2, 5, 1, 6, 1, 3, 6, 1, 3, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.21302294731140137,,,,,,,0.0,0.0
16,50.0,19,0.013588036003056914,"[2, 3, 5, 1, 4, 1, 6, 6, 5, 2, 5, 1, 6, 1, 3, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.21302294731140137,,,,,,,0.0,0.0
32,52.0,37,0.01784024602966383,"[2, 3, 5, 1, 4, 1, 6, 6, 5, 2, 5, 1, 7, 1, 2, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.21302294731140137,,,,,,,0.0,0.0
64,54.0,71,0.028545918001327664,"[2, 3, 5, 0, 4, 1, 6, 6, 5, 5, 5, 1, 7, 1, 2, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.21302294731140137,,,,,,,0.0,0.0
128,55.0,130,0.20815829100320116,"[2, 3, 5, 0, 4, 1, 6, 6, 5, 5, 5, 2, 7, 1, 2, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.21302294731140137,,,,,,,0.0,0.0
256,55.0,130,0.20815829100320116,"[2, 3, 5, 0, 4, 1, 6, 6, 5, 5, 5, 2, 7, 1, 2, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.21302294731140137,,,,,,,0.0,0.0
512,55.0,130,0.20815829100320116,"[2, 3, 5, 0, 4, 1, 6, 6, 5, 5, 5, 2, 7, 1, 2, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.21302294731140137,,,,,,,0.0,0.0
1024,55.0,130,0.20815829100320116,"[2, 3, 5, 0, 4, 1, 6, 6, 5, 5, 5, 2, 7, 1, 2, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.21302294731140137,,,,,,,0.0,0.0
2048,55.0,130,0.20815829100320116,"[2, 3, 5, 0, 4, 1, 6, 6, 5, 5, 5, 2, 7, 1, 2, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.21302294731140137,,,,,,,0.0,0.0
