Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters,Population_Size,Mutation_Rate,Problem_Size,Seed
118,33.35259455902269,227.0,119125.0,1000,0.5,2048,1000,0.5,100,12345
119,33.58269639703212,227.0,120126.0,1000,0.5,2048,1000,0.5,100,12345
120,33.8167709549889,227.0,121127.0,1000,0.5,2048,1000,0.5,100,12345
121,34.07073502900312,229.0,122129.0,1000,0.5,2048,1000,0.5,100,12345
122,34.307371100992896,229.0,123130.0,1000,0.5,2048,1000,0.5,100,12345
123,34.54031339799985,229.0,124131.0,1000,0.5,2048,1000,0.5,100,12345
124,34.778510247007944,229.0,125132.0,1000,0.5,2048,1000,0.5,100,12345
125,35.022827592038084,229.0,126133.0,1000,0.5,2048,1000,0.5,100,12345
126,35.25396382302279,229.0,127134.0,1000,0.5,2048,1000,0.5,100,12345
127,35.495342268026434,229.0,128135.0,1000,0.5,2048,1000,0.5,100,12345
128,35.73569279903313,229.0,129136.0,1000,0.5,2048,1000,0.5,100,12345
129,36.00384292099625,229.0,130137.0,1000,0.5,2048,1000,0.5,100,12345
130,36.24283913499676,229.0,131138.0,1000,0.5,2048,1000,0.5,100,12345
131,36.500263188034296,229.0,132139.0,1000,0.5,2048,1000,0.5,100,12345
132,36.73276248603361,229.0,133140.0,1000,0.5,2048,1000,0.5,100,12345
133,36.996691226027906,229.0,134141.0,1000,0.5,2048,1000,0.5,100,12345
134,37.227753181010485,229.0,135142.0,1000,0.5,2048,1000,0.5,100,12345
135,37.46194426098373,229.0,136143.0,1000,0.5,2048,1000,0.5,100,12345
136,37.69225970702246,229.0,137144.0,1000,0.5,2048,1000,0.5,100,12345
137,37.93715743400389,229.0,138145.0,1000,0.5,2048,1000,0.5,100,12345
138,38.17925959301647,229.0,139146.0,1000,0.5,2048,1000,0.5,100,12345
139,38.415215927001555,229.0,140147.0,1000,0.5,2048,1000,0.5,100,12345
140,38.647655712033156,229.0,141148.0,1000,0.5,2048,1000,0.5,100,12345
141,38.880081052018795,229.0,142149.0,1000,0.5,2048,1000,0.5,100,12345
142,39.12549196899636,229.0,143150.0,1000,0.5,2048,1000,0.5,100,12345
143,39.355967323004734,229.0,144151.0,1000,0.5,2048,1000,0.5,100,12345
144,39.666829694993794,229.0,145152.0,1000,0.5,2048,1000,0.5,100,12345
145,39.90201556502143,229.0,146153.0,1000,0.5,2048,1000,0.5,100,12345
146,40.15048626199132,229.0,147154.0,1000,0.5,2048,1000,0.5,100,12345
147,40.39099065103801,229.0,148155.0,1000,0.5,2048,1000,0.5,100,12345
148,40.624195387004875,229.0,149156.0,1000,0.5,2048,1000,0.5,100,12345
149,40.85637738503283,229.0,150157.0,1000,0.5,2048,1000,0.5,100,12345
150,41.104898521036375,229.0,151158.0,1000,0.5,2048,1000,0.5,100,12345
151,41.337974995025434,229.0,152159.0,1000,0.5,2048,1000,0.5,100,12345
152,41.56862906803144,229.0,153160.0,1000,0.5,2048,1000,0.5,100,12345
153,41.81363676203182,229.0,154161.0,1000,0.5,2048,1000,0.5,100,12345
154,42.06203575100517,229.0,155162.0,1000,0.5,2048,1000,0.5,100,12345
155,42.295507905015256,229.0,156163.0,1000,0.5,2048,1000,0.5,100,12345
156,42.52423420699779,229.0,157164.0,1000,0.5,2048,1000,0.5,100,12345
157,42.7535412349971,229.0,158165.0,1000,0.5,2048,1000,0.5,100,12345
158,42.99621934100287,229.0,159166.0,1000,0.5,2048,1000,0.5,100,12345
159,43.225152107013855,229.0,160167.0,1000,0.5,2048,1000,0.5,100,12345
160,43.46330430399394,229.0,161168.0,1000,0.5,2048,1000,0.5,100,12345
161,43.69136737601366,229.0,162169.0,1000,0.5,2048,1000,0.5,100,12345
162,43.93299413198838,229.0,163170.0,1000,0.5,2048,1000,0.5,100,12345
163,44.167971535993274,229.0,164171.0,1000,0.5,2048,1000,0.5,100,12345
164,44.39995169802569,229.0,165172.0,1000,0.5,2048,1000,0.5,100,12345
165,44.64073099702364,229.0,166173.0,1000,0.5,2048,1000,0.5,100,12345
166,44.88158481300343,229.0,167174.0,1000,0.5,2048,1000,0.5,100,12345
167,45.12765542900888,229.0,168175.0,1000,0.5,2048,1000,0.5,100,12345
168,45.366120034013875,229.0,169176.0,1000,0.5,2048,1000,0.5,100,12345
169,45.606275250029285,229.0,170177.0,1000,0.5,2048,1000,0.5,100,12345
170,45.85560822399566,229.0,171178.0,1000,0.5,2048,1000,0.5,100,12345
171,46.14318021101644,229.0,172179.0,1000,0.5,2048,1000,0.5,100,12345
172,46.383538066991605,229.0,173180.0,1000,0.5,2048,1000,0.5,100,12345
173,46.666401715017855,229.0,174181.0,1000,0.5,2048,1000,0.5,100,12345
174,46.90484588901745,230.0,175183.0,1000,0.5,2048,1000,0.5,100,12345
