Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters,Algorithm,Wall_Clock_Time,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,Restarts,current_restart
16,52.0,19,0.010689802991691977,"[6, 2, 5, 7, 6, 3, 7, 6, 7, 4, 5, 1, 0, 1, 4, 0, 1, 1, 0, 6, 2, 3, 2, 2, 6]",,,2048,RHC,0.025109052658081055,,,,,,,0.0,0.0
32,53.0,36,0.01626796298660338,"[6, 2, 5, 7, 6, 3, 7, 6, 7, 4, 5, 1, 0, 1, 4, 0, 1, 1, 0, 6, 2, 3, 2, 2, 4]",,,2048,RHC,0.025109052658081055,,,,,,,0.0,0.0
64,55.0,58,0.02195211499929428,"[6, 2, 5, 7, 6, 3, 7, 7, 7, 4, 5, 1, 0, 1, 4, 5, 1, 1, 0, 6, 2, 3, 2, 2, 4]",,,2048,RHC,0.025109052658081055,,,,,,,0.0,0.0
128,55.0,58,0.02195211499929428,"[6, 2, 5, 7, 6, 3, 7, 7, 7, 4, 5, 1, 0, 1, 4, 5, 1, 1, 0, 6, 2, 3, 2, 2, 4]",,,2048,RHC,0.025109052658081055,,,,,,,0.0,0.0
256,55.0,58,0.02195211499929428,"[6, 2, 5, 7, 6, 3, 7, 7, 7, 4, 5, 1, 0, 1, 4, 5, 1, 1, 0, 6, 2, 3, 2, 2, 4]",,,2048,RHC,0.025109052658081055,,,,,,,0.0,0.0
512,55.0,58,0.02195211499929428,"[6, 2, 5, 7, 6, 3, 7, 7, 7, 4, 5, 1, 0, 1, 4, 5, 1, 1, 0, 6, 2, 3, 2, 2, 4]",,,2048,RHC,0.025109052658081055,,,,,,,0.0,0.0
1024,55.0,58,0.02195211499929428,"[6, 2, 5, 7, 6, 3, 7, 7, 7, 4, 5, 1, 0, 1, 4, 5, 1, 1, 0, 6, 2, 3, 2, 2, 4]",,,2048,RHC,0.025109052658081055,,,,,,,0.0,0.0
2048,55.0,58,0.02195211499929428,"[6, 2, 5, 7, 6, 3, 7, 7, 7, 4, 5, 1, 0, 1, 4, 5, 1, 1, 0, 6, 2, 3, 2, 2, 4]",,,2048,RHC,0.025109052658081055,,,,,,,0.0,0.0
0,47.0,0,0.00030574301490560174,"[2, 5, 5, 1, 4, 1, 6, 6, 5, 2, 5, 1, 6, 1, 3, 6, 1, 3, 7, 6, 0, 2, 1, 3, 5]",,,2048,RHC,0.028770923614501953,,,,,,,0.0,0.0
1,47.0,1,0.0024723149836063385,"[2, 5, 5, 1, 4, 1, 6, 6, 5, 2, 5, 1, 6, 1, 3, 6, 1, 3, 7, 6, 0, 2, 1, 3, 5]",,,2048,RHC,0.028770923614501953,,,,,,,0.0,0.0
2,47.0,2,0.0037668609875254333,"[2, 5, 5, 1, 4, 1, 6, 6, 5, 2, 5, 1, 6, 1, 3, 6, 1, 3, 7, 6, 0, 2, 1, 3, 5]",,,2048,RHC,0.028770923614501953,,,,,,,0.0,0.0
4,47.0,4,0.005676750966813415,"[2, 5, 5, 1, 4, 1, 6, 6, 5, 2, 5, 1, 6, 1, 3, 6, 1, 3, 7, 6, 0, 2, 1, 3, 5]",,,2048,RHC,0.028770923614501953,,,,,,,0.0,0.0
8,49.0,10,0.008171087014488876,"[2, 3, 5, 1, 4, 1, 6, 6, 5, 2, 5, 1, 6, 1, 3, 6, 1, 3, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.028770923614501953,,,,,,,0.0,0.0
16,50.0,19,0.010123043961357325,"[2, 3, 5, 1, 4, 1, 6, 6, 5, 2, 5, 1, 6, 1, 3, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.028770923614501953,,,,,,,0.0,0.0
32,52.0,37,0.01283461001003161,"[2, 3, 5, 1, 4, 1, 6, 6, 5, 2, 5, 1, 7, 1, 2, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.028770923614501953,,,,,,,0.0,0.0
64,54.0,71,0.017563771980348974,"[2, 3, 5, 0, 4, 1, 6, 6, 5, 5, 5, 1, 7, 1, 2, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.028770923614501953,,,,,,,0.0,0.0
128,55.0,130,0.025228570972103626,"[2, 3, 5, 0, 4, 1, 6, 6, 5, 5, 5, 2, 7, 1, 2, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.028770923614501953,,,,,,,0.0,0.0
256,55.0,130,0.025228570972103626,"[2, 3, 5, 0, 4, 1, 6, 6, 5, 5, 5, 2, 7, 1, 2, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.028770923614501953,,,,,,,0.0,0.0
512,55.0,130,0.025228570972103626,"[2, 3, 5, 0, 4, 1, 6, 6, 5, 5, 5, 2, 7, 1, 2, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.028770923614501953,,,,,,,0.0,0.0
1024,55.0,130,0.025228570972103626,"[2, 3, 5, 0, 4, 1, 6, 6, 5, 5, 5, 2, 7, 1, 2, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.028770923614501953,,,,,,,0.0,0.0
2048,55.0,130,0.025228570972103626,"[2, 3, 5, 0, 4, 1, 6, 6, 5, 5, 5, 2, 7, 1, 2, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,RHC,0.028770923614501953,,,,,,,0.0,0.0
